"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","14","","StorageActFieldSuite","","","","[ActFieldUpdate] Успех",""
"passed","Wed Oct 16 09:37:22 GMT 2024","Wed Oct 16 09:37:22 GMT 2024","40","","ITCompanySuite","","","","[GetById] Несуществующая компания",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","3","","ActFieldSuite","","","","[ActFieldCreate] Пустое название сферы деятельности",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","21","","StorageFinReportSuite","","","","[FinReportGetByCompany] Успешно",""
"passed","Wed Oct 16 09:37:22 GMT 2024","Wed Oct 16 09:37:22 GMT 2024","24","","ITUserSuite","","","","[GetById] Несуществующий пользователь",""
"passed","Wed Oct 16 09:37:22 GMT 2024","Wed Oct 16 09:37:22 GMT 2024","37","","ITFinReportSuite","","","","[Create] Несуществующий id компании",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","4","","StorageFinReportSuite","","","","[FinReportGetById] Успешно",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","26","","StorageActFieldSuite","","","","[ActFieldCreate] Успех",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","28","","StorageCompanySuite","","","","[CompanyCreate] Пустое название компании",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","2","","StorageActFieldSuite","","","","[ActFieldGetById] Ошибка получения данных в репозитории",""
"passed","Wed Oct 16 09:37:22 GMT 2024","Wed Oct 16 09:37:22 GMT 2024","26","","ITActFieldSuite","","","","[GetMaxCost] Успех",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","32","","StorageCompanySuite","","","","[CompanyGetById] Успешно",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","9","","FinReportSuite","","","","[FinReportDeleteById] Успешно",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","2","","UserSuite","","","","[UserUpdate] Ошибка выполнения запроса в репозитории",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","16","","StorageFinReportSuite","","","","[FinReportUpdate] Успешно",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","8","","FinReportSuite","","","","[FinReportUpdate] Успешно",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","5","","FinReportSuite","","","","[FinReportGetByCompany] Успешно",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","3","","ActFieldSuite","","","","[ActFieldGetById] Успех",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","1","","StorageFinReportSuite","","","","[FinReportGetById] Ошибка получения данных в репозитории",""
"passed","Wed Oct 16 09:37:22 GMT 2024","Wed Oct 16 09:37:22 GMT 2024","42","","ITCompanySuite","","","","[Create] Успех",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","11","","StorageCompanySuite","","","","[CompanyGetAll] Успешно",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","7","","StorageUserSuite","","","","[UserUpdate] Успех",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","6","","ActFieldSuite","","","","[ActFieldDeleteById] Успех",""
"passed","Wed Oct 16 09:37:22 GMT 2024","Wed Oct 16 09:37:22 GMT 2024","39","","ITCompanySuite","","","","[Create] Несуществующий пользователь",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","13","","StorageUserSuite","","","","[UserGetAll] Успех",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","12","","CompanySuite","","","","[CompanyGetById] Успешно",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","5","","CompanySuite","","","","[CompanyUpdate] Ошибка выполнения запроса в репозитории",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","17","","StorageCompanySuite","","","","[CompanyDeleteById] Успешно",""
"passed","Wed Oct 16 09:37:22 GMT 2024","Wed Oct 16 09:37:22 GMT 2024","30","","ITAuthSuite","","","","[Register] Неуникальное имя пользователя",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","6","","FinReportSuite","","","","[FinReportDeleteById] Ошибка выполнения запроса в репозитории",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","4","","UserSuite","","","","[UserGetAll] Ошибка получения данных в репозитории",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","1","","StorageCompanySuite","","","","[CompanyGetByOwnerId] Ошибка получения данных в репозитории",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","9","","CompanySuite","","","","[CompanyDeleteById] Ошибка выполнения запроса в репозитории",""
"passed","Wed Oct 16 09:37:22 GMT 2024","Wed Oct 16 09:37:22 GMT 2024","18","","ITAuthSuite","","","","[GetByUsername] Не найден",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","4","","StorageFinReportSuite","","","","[FinReportUpdate] Ошибка выполнения запроса в репозитории",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","9","","CompanySuite","","","","[CompanyGetByOwnerId] Ошибка получения данных в репозитории",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","24","","StorageUserSuite","","","","[UserUpdate] Ошибка выполнения запроса в репозитории",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","11","","CompanySuite","","","","[CompanyGetById] Ошибка получения данных в репозитории",""
"passed","Wed Oct 16 09:37:22 GMT 2024","Wed Oct 16 09:37:22 GMT 2024","21","","ITAuthSuite","","","","[GetByUsername] Успех",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","11","","StorageCompanySuite","","","","[CompanyUpdate] Ошибка выполнения запроса в репозитории",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","7","","ActFieldSuite","","","","[ActFieldUpdate] Успех",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","9","","CompanySuite","","","","[CompanyDeleteById] Успешно",""
"passed","Wed Oct 16 09:37:28 GMT 2024","Wed Oct 16 09:37:29 GMT 2024","1011","","E2ESuite","","","","[e2e] Test2",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","10","","ActFieldSuite","","","","[ActFieldUpdate] Ошибка выполнения запроса в репозитории",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","2","","AuthSuite","","","","[AuthLogin] Success",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","9","","FinReportSuite","","","","[FinReportGetByCompany] Год начала периода больше года конца периода",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","9","","StorageActFieldSuite","","","","[ActFieldDeleteById] Успех",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","22","","StorageUserSuite","","","","[UserGetAll] Ошибка получения данных в репозитории",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","2","","StorageFinReportSuite","","","","[FinReportGetByCompany] Год начала периода больше года конца периода",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","20","","StorageActFieldSuite","","","","[ActFieldGetById] Успех",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","1","","AuthSuite","","","","[AuthRegister] Fail",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","6","","UserSuite","","","","[ClassicUserUpdate] Успех",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","7","","StorageFinReportSuite","","","","[FinReportCreate] Успех",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","2","","FinReportSuite","","","","[FinReportUpdate] Ошибка выполнения запроса в репозитории",""
"passed","Wed Oct 16 09:37:22 GMT 2024","Wed Oct 16 09:37:22 GMT 2024","52","","ITAuthSuite","","","","[Register] Успех",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","17","","StorageActFieldSuite","","","","[ActFieldCreate] Ошибка в репозитории",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","11","","CompanySuite","","","","[CompanyGetAll] Ошибка получения данных в репозитории",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","3","","CompanySuite","","","","[ClassicCompanyDeleteById] Успех",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","12","","StorageActFieldSuite","","","","[ActFieldUpdate] Ошибка выполнения запроса в репозитории",""
"passed","Wed Oct 16 09:37:22 GMT 2024","Wed Oct 16 09:37:22 GMT 2024","27","","ITActFieldSuite","","","","[Create] Успех",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","3","","UserSuite","","","","[UserGetAll] Успех",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","8","","FinReportSuite","","","","[FinReportCreate] Отрицательная выручка",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","3","","CompanySuite","","","","[CompanyGetByOwnerId] Успешно",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","9","","ActFieldSuite","","","","[ActFieldGetById] Ошибка получения данных в репозитории",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","9","","CompanySuite","","","","[CompanyUpdate] Успешно",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","4","","StorageFinReportSuite","","","","[FinReportCreate] Отрицательная выручка",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","1","","UserSuite","","","","[UserGetById] Успех",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","2","","StorageAuthSuite","","","","[AuthRegister] Fail",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","24","","StorageUserSuite","","","","[UserDeleteById] Успех",""
"passed","Wed Oct 16 09:37:22 GMT 2024","Wed Oct 16 09:37:22 GMT 2024","38","","ITCompanySuite","","","","[Update] Успех",""
"passed","Wed Oct 16 09:37:22 GMT 2024","Wed Oct 16 09:37:22 GMT 2024","31","","ITUserSuite","","","","[DeleteById] Успех",""
"passed","Wed Oct 16 09:37:22 GMT 2024","Wed Oct 16 09:37:22 GMT 2024","53","","ITUserSuite","","","","[GetById] Успех",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","1","","FinReportSuite","","","","[FinReportGetById] Ошибка получения данных в репозитории",""
"passed","Wed Oct 16 09:37:22 GMT 2024","Wed Oct 16 09:37:22 GMT 2024","34","","ITFinReportSuite","","","","[GetById] Успех",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","33","","StorageCompanySuite","","","","[CompanyGetAll] Ошибка получения данных в репозитории",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","3","","UserSuite","","","","[UserDeleteById] Успех",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","10","","ActFieldSuite","","","","[ActFieldCreate] Успех",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","9","","FinReportSuite","","","","[FinReportGetById] Успешно",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","5","","ActFieldSuite","","","","[ActFieldCreate] Ошибка в репозитории",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","9","","FinReportSuite","","","","[FinReportCreate] Успех",""
"passed","Wed Oct 16 09:37:05 GMT 2024","Wed Oct 16 09:37:05 GMT 2024","9","","CompanySuite","","","","[CompanyGetAll] Успешно",""
"passed","Wed Oct 16 09:37:22 GMT 2024","Wed Oct 16 09:37:22 GMT 2024","36","","ITActFieldSuite","","","","[Update] Успех",""
"passed","Wed Oct 16 09:37:22 GMT 2024","Wed Oct 16 09:37:22 GMT 2024","38","","ITFinReportSuite","","","","[Create] Успех",""
"passed","Wed Oct 16 09:36:59 GMT 2024","Wed Oct 16 09:36:59 GMT 2024","10","","StorageActFieldSuite","","","","[ActFieldDeleteById] Ошибка выполнения запроса в репозитории",""
"passed","Wed Oct 16 09:37:22 GMT 2024","Wed Oct 16 09:37:22 GMT 2024","34","","ITFinReportSuite","","","","[Update] Успех",""
