"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","1","","FinReportSuite","","","","[FinReportCreate] Успех",""
"passed","Sun Oct 13 11:55:17 GMT 2024","Sun Oct 13 11:55:17 GMT 2024","39","","ITCompanySuite","","","","[GetById] Успех",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","6","","ActFieldSuite","","","","[ActFieldCreate] Пустое название сферы деятельности",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","9","","StorageActFieldSuite","","","","[ActFieldCreate] Ошибка в репозитории",""
"passed","Sun Oct 13 11:55:17 GMT 2024","Sun Oct 13 11:55:17 GMT 2024","4","","ITUserSuite","","","","[GetById] Успех",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:59 GMT 2024","9","","CompanySuite","","","","[CompanyGetAll] Успешно",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","1","","AuthSuite","","","","[AuthLogin] Success",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","3","","CompanySuite","","","","[CompanyGetByOwnerId] Успешно",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","3","","ActFieldSuite","","","","[ActFieldCreate] Ошибка в репозитории",""
"passed","Sun Oct 13 11:55:17 GMT 2024","Sun Oct 13 11:55:17 GMT 2024","13","","ITAuthSuite","","","","[GetByUsername] Успех",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:59 GMT 2024","6","","CompanySuite","","","","[CompanyDeleteById] Успешно",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","3","","ActFieldSuite","","","","[ActFieldDeleteById] Успех",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","6","","StorageUserSuite","","","","[UserUpdate] Ошибка выполнения запроса в репозитории",""
"passed","Sun Oct 13 11:55:17 GMT 2024","Sun Oct 13 11:55:17 GMT 2024","35","","ITActFieldSuite","","","","[Create] Успех",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:59 GMT 2024","8","","FinReportSuite","","","","[FinReportGetByCompany] Успешно",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","13","","StorageActFieldSuite","","","","[ActFieldCreate] Успех",""
"passed","Sun Oct 13 11:55:17 GMT 2024","Sun Oct 13 11:55:17 GMT 2024","7","","ITUserSuite","","","","[GetById] Несуществующий пользователь",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","8","","StorageUserSuite","","","","[UserDeleteById] Успех",""
"passed","Sun Oct 13 11:55:17 GMT 2024","Sun Oct 13 11:55:17 GMT 2024","17","","ITUserSuite","","","","[DeleteById] Успех",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:59 GMT 2024","6","","CompanySuite","","","","[CompanyGetById] Успешно",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","1","","ActFieldSuite","","","","[ActFieldGetById] Успех",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:59 GMT 2024","8","","CompanySuite","","","","[ClassicCompanyDeleteById] Успех",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","4","","FinReportSuite","","","","[FinReportDeleteById] Ошибка выполнения запроса в репозитории",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","8","","StorageCompanySuite","","","","[CompanyGetByOwnerId] Ошибка получения данных в репозитории",""
"passed","Sun Oct 13 11:55:17 GMT 2024","Sun Oct 13 11:55:17 GMT 2024","33","","ITFinReportSuite","","","","[Create] Успех",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","6","","StorageFinReportSuite","","","","[FinReportCreate] Успех",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","12","","StorageFinReportSuite","","","","[FinReportUpdate] Успешно",""
"passed","Sun Oct 13 11:55:17 GMT 2024","Sun Oct 13 11:55:17 GMT 2024","30","","ITActFieldSuite","","","","[GetMaxCost] Успех",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","8","","StorageUserSuite","","","","[UserGetById] Ошибка получения данных в репозитории",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:59 GMT 2024","10","","CompanySuite","","","","[ClassicCompanyDeleteById] Ошибка выполнения запроса в репозитории",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","11","","StorageCompanySuite","","","","[CompanyGetByOwnerId] Успешно",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","13","","StorageCompanySuite","","","","[CompanyDeleteById] Успешно",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","3","","UserSuite","","","","[UserGetAll] Успех",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:59 GMT 2024","6","","CompanySuite","","","","[CompanyUpdate] Успешно",""
"passed","Sun Oct 13 11:55:17 GMT 2024","Sun Oct 13 11:55:17 GMT 2024","16","","ITAuthSuite","","","","[Register] Неуникальное имя пользователя",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","9","","StorageCompanySuite","","","","[CompanyGetAll] Успешно",""
"passed","Sun Oct 13 11:55:17 GMT 2024","Sun Oct 13 11:55:17 GMT 2024","41","","ITFinReportSuite","","","","[GetByCompany] Успех",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","6","","StorageFinReportSuite","","","","[FinReportCreate] Отрицательная выручка",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","12","","StorageCompanySuite","","","","[CompanyDeleteById] Ошибка выполнения запроса в репозитории",""
"passed","Sun Oct 13 11:55:17 GMT 2024","Sun Oct 13 11:55:17 GMT 2024","23","","ITCompanySuite","","","","[GetByOwnerId] Успех",""
"passed","Sun Oct 13 11:55:17 GMT 2024","Sun Oct 13 11:55:17 GMT 2024","21","","ITAuthSuite","","","","[GetByUsername] Не найден",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","14","","StorageCompanySuite","","","","[CompanyGetAll] Ошибка получения данных в репозитории",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","3","","CompanySuite","","","","[CompanyGetByOwnerId] Ошибка получения данных в репозитории",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","1","","StorageAuthSuite","","","","[AuthRegister] Fail",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","3","","AuthSuite","","","","[AuthLogin] Success",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","1","","StorageActFieldSuite","","","","[ActFieldGetById] Успех",""
"passed","Sun Oct 13 11:54:58 GMT 2024","Sun Oct 13 11:54:58 GMT 2024","5","","UserSuite","","","","[ClassicUserUpdate] Успех",""
